date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:11:10	23627/23627	---M--	200	added ('OK')	image/jpeg	etag:%225e217aed-5c4b%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/5.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/5.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:10	12243/12243	---M--	200	added ('OK')	image/jpeg	etag:%225e217aed-2fd3%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/6.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/6.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:12	15571/15571	---M--	200	added ('OK')	image/jpeg	etag:%225e217aef-3cd3%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/8.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/8.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:13	12578/12578	---M--	200	added ('OK')	image/jpeg	etag:%225e217add-3122%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/10.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/10.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:14	10280/10280	---M--	200	added ('OK')	image/jpeg	etag:%225e217ade-2828%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/11.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/11.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:15	47276/47276	---M--	200	added ('OK')	image/jpeg	etag:%225e217aef-b8ac%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/7.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/7.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-one.html)
20:11:17	41803/41803	---M--	200	added ('OK')	image/jpeg	etag:%225e217af0-a34b%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/9.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/9.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:17	24198/24198	---M--	200	added ('OK')	image/jpeg	etag:%225e217adf-5e86%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/12.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/12.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:17	11491/11491	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae0-2ce3%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/14.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/14.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:18	29588/29588	---M--	200	added ('OK')	image/jpeg	etag:%225e217adf-7394%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/13.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/13.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:19	12509/12509	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae1-30dd%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/16.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/16.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:19	15878/15878	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae2-3e06%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/17.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/17.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-two.html)
20:11:20	9636/9636	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae3-25a4%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/19.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/19.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:20	9432/9432	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae4-24d8%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/20.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/20.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:22	12916/12916	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae6-3274%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/23.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/23.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:25	24966/24966	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae5-6186%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/21.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/21.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:25	13401/13401	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae7-3459%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/25.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/25.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:26	45623/45623	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae6-b237%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/22.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/22.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:27	63106/63106	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae2-f682%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/18.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/18.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:28	10170/10170	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae9-27ba%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/28.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/28.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:29	21669/21669	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae8-54a5%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/26.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/26.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:33	35736/35736	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae8-8b98%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/27.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/27.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:34	59862/59862	---M--	200	added ('OK')	image/jpeg	etag:%225e217ae7-e9d6%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/24.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/24.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:35	12662/12662	---M--	200	added ('OK')	image/png	etag:%225e217a7b-3176%22	http://saaspik.pixelsigns.art/saaspik/media/background/error.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/background/error.png	(from http://saaspik.pixelsigns.art/saaspik/error.html)
20:11:36	9042/9042	---M--	200	added ('OK')	image/png	etag:%225e217a6d-2352%22	http://saaspik.pixelsigns.art/saaspik/media/animated/lock.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/lock.png	(from http://saaspik.pixelsigns.art/saaspik/signin.html)
20:11:36	3307/3307	---M--	200	added ('OK')	image/png	etag:%225e217a6d-ceb%22	http://saaspik.pixelsigns.art/saaspik/media/animated/lock2.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/lock2.png	(from http://saaspik.pixelsigns.art/saaspik/signin.html)
20:11:37	5091/5091	---M--	200	added ('OK')	image/png	etag:%225e217a6f-13e3%22	http://saaspik.pixelsigns.art/saaspik/media/animated/signup2.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/signup2.png	(from http://saaspik.pixelsigns.art/saaspik/signup.html)
20:11:38	61587/61587	---M--	200	added ('OK')	image/jpeg	etag:%225e217aeb-f093%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/29.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/29.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-three.html)
20:11:38	2314/2314	---M--	200	added ('OK')	image/png	etag:%225e217a65-90a%22	http://saaspik.pixelsigns.art/saaspik/media/animated/002.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/002.png	(from http://saaspik.pixelsigns.art/saaspik/contact.html)
20:11:39	12684/12684	---M--	200	added ('OK')	image/png	etag:%225e217a65-318c%22	http://saaspik.pixelsigns.art/saaspik/media/animated/001.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/001.png	(from http://saaspik.pixelsigns.art/saaspik/contact.html)
20:11:40	25527/25527	---M--	200	added ('OK')	image/png	etag:%225e217a6e-63b7%22	http://saaspik.pixelsigns.art/saaspik/media/animated/signup.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/signup.png	(from http://saaspik.pixelsigns.art/saaspik/signup.html)
20:11:40	4075/4075	---M--	200	added ('OK')	image/png	etag:%225e217a66-feb%22	http://saaspik.pixelsigns.art/saaspik/media/animated/004.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/004.png	(from http://saaspik.pixelsigns.art/saaspik/contact.html)
20:11:40	1453/1453	---M--	200	added ('OK')	image/png	etag:%225e2179ff-5ad%22	http://saaspik.pixelsigns.art/saaspik/assets/img/map-marker.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/assets/img/map-marker.png	(from http://saaspik.pixelsigns.art/saaspik/contact.html)
20:11:41	67/67	---M--	200	added ('OK')	text/plain	date:Tue,%2018%20Feb%202020%2019:11:40%20GMT	http://www.pixelsigns.art/robots.txt		(from http://saaspik.pixelsigns.art/saaspik/index-two.html)
20:11:41	26414/26414	---M--	200	added ('OK')	image/png	etag:%225e217a66-672e%22	http://saaspik.pixelsigns.art/saaspik/media/animated/003.png	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/animated/003.png	(from http://saaspik.pixelsigns.art/saaspik/contact.html)
20:11:42	104170/104170	---M--	200	added ('OK')	image/jpeg	etag:%225e217aec-196ea%22	http://saaspik.pixelsigns.art/saaspik/media/portfolio/30.jpg	C:/Users/aleqs/Documents/Site%20Web/MistaleSoftware/saaspik.pixelsigns.art/saaspik/media/portfolio/30.jpg	(from http://saaspik.pixelsigns.art/saaspik/portfolio-single.html)
20:11:42	111/111	---M-Z	200	added ('OK')	text/plain	date:Thu,%2019%20Sep%202019%2008:15:00%20GMT	https://maps.googleapis.com/robots.txt		(from http://saaspik.pixelsigns.art/saaspik/index-two.html)
